<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20140128,150146,4289,288
OTP,0,20140128,150150,4289,312
OTP,0,20140128,150220,4288,50
OTP,0,20140128,150234,4283,451
OTP,0,20140128,150234,4281,1049
OTP,0,20140128,150237,4281,1500
OTP,0,20140128,150358,4283,60
OTP,0,20140128,150455,4283,200
OTP,0,20140128,150529,4283,200
OTP,0,20140128,150723,4286,1404
OTP,0,20140128,150727,4286,1095
OTP,0,20140128,150732,4286,169
OTP,0,20140128,150737,4286,3714
OTP,0,20140128,150821,4286,688
OTP,0,20140128,150840,4287,1500
OTP,0,20140128,150908,4288,1950
OTP,0,20140128,151011,4299,500
OTP,0,20140128,151011,4300,1000
OTP,0,20140128,151125,4295,200
OTP,0,20140128,151326,4295,593
OTP,0,20140128,151444,4291,972
OTP,0,20140128,151444,4290,1525
OTP,0,20140128,151444,4290,656
OTP,0,20140128,151445,4290,356
OTP,0,20140128,151452,4288,500
OTP,0,20140128,151503,4287,850
OTP,0,20140128,151515,4287,500
OTP,0,20140128,151603,4286,250
OTP,0,20140128,151613,4286,250
OTP,0,20140128,151617,4286,250
OTP,0,20140128,151617,4287,381
OTP,0,20140128,151626,4290,890
OTP,0,20140128,151644,4290,115
OTP,0,20140128,151649,4290,486
OTP,0,20140128,151659,4290,929
OTP,0,20140128,151808,4290,31
OTP,0,20140128,151826,4286,457
OTP,0,20140128,151846,4286,381
OTP,0,20140128,151848,4286,250
OTP,0,20140128,151851,4286,250
OTP,0,20140128,151853,4286,250
OTP,0,20140128,151854,4286,250
OTP,0,20140128,151858,4286,383
OTP,0,20140128,151919,4287,1000
OTP,0,20140128,151922,4287,134
OTP,0,20140128,151931,4285,500
OTP,0,20140128,151939,4282,500
OTP,0,20140128,151955,4281,2451
OTP,0,20140128,151955,4280,1836
OTP,0,20140128,152055,4284,1000
OTP,0,20140128,152056,4284,1667
OTP,0,20140128,152119,4284,375
OTP,0,20140128,152200,4284,500
OTP,0,20140128,152200,4285,500
OTP,0,20140128,152228,4284,20
OTP,0,20140128,152258,4282,1106
OTP,0,20140128,152317,4282,105
OTP,0,20140128,152351,4282,1799
OTP,0,20140128,152426,4282,19
OTP,0,20140128,152551,4282,10
OTP,0,20140128,152712,4284,3000
OTP,0,20140128,152742,4283,1000
OTP,0,20140128,152747,4284,1498
OTP,0,20140128,152820,4283,600
OTP,0,20140128,152829,4285,1271
OTP,0,20140128,152839,4285,389
OTP,0,20140128,152840,4285,500
OTP,0,20140128,152851,4285,755
OTP,0,20140128,152900,4285,500
OTP,0,20140128,152923,4285,118
OTP,0,20140128,153024,4285,600
OTP,0,20140128,153024,4286,2761
OTP,0,20140128,153036,4286,409
OTP,0,20140128,153041,4287,1000
OTP,0,20140128,153131,4286,1000
OTP,0,20140128,153136,4287,645
OTP,0,20140128,153234,4286,430
OTP,0,20140128,153339,4285,480
OTP,0,20140128,153530,4286,1345
OTP,0,20140128,153534,4285,15
OTP,0,20140128,153548,4285,485
OTP,0,20140128,153614,4285,515
OTP,0,20140128,153741,4285,1000
OTP,0,20140128,153813,4286,2503
OTP,0,20140128,153839,4286,1325
OTP,0,20140128,153937,4287,1000
OTP,0,20140128,153953,4288,866
OTP,0,20140128,153953,4289,1134
OTP,0,20140128,154048,4285,30
OTP,0,20140128,154147,4284,1000
OTP,0,20140128,154251,4284,500
OTP,0,20140128,154254,4284,448
OTP,0,20140128,154304,4284,832
OTP,0,20140128,154304,4287,77
OTP,0,20140128,154443,4287,723
OTP,0,20140128,154443,4288,277
OTP,0,20140128,154459,4288,400
OTP,0,20140128,154544,4288,1500
OTP,0,20140128,154657,4287,221
OTP,0,20140128,154657,4287,400
OTP,0,20140128,154700,4287,60
OTP,0,20140128,154706,4287,100
OTP,0,20140128,154718,4287,300
OTP,0,20140128,154719,4287,20
OTP,0,20140128,154737,4286,100
OTP,0,20140128,154738,4286,100
OTP,0,20140128,154742,4287,31
OTP,0,20140128,154750,4286,100
OTP,0,20140128,154750,4285,100
OTP,0,20140128,154759,4286,200
OTP,0,20140128,154828,4286,400
OTP,0,20140128,154831,4287,3527
OTP,0,20140128,154831,4289,366
OTP,0,20140128,154831,4294,1500
OTP,0,20140128,154831,4299,1300
OTP,0,20140128,154831,4300,2000
OTP,0,20140128,154848,4300,900
OTP,0,20140128,154849,4300,1625
OTP,0,20140128,154850,4300,200
OTP,0,20140128,154903,4300,554
OTP,0,20140128,154930,4300,3300
OTP,0,20140128,154943,4300,183
OTP,0,20140128,155001,4300,2817
OTP,0,20140128,155003,4296,900
OTP,0,20140128,155003,4295,300
OTP,0,20140128,155101,4298,300
OTP,0,20140128,155121,4295,6
OTP,0,20140128,155203,4295,145
OTP,0,20140128,155239,4293,2000
OTP,0,20140128,155241,4292,388
OTP,0,20140128,155241,4291,1467
OTP,0,20140128,155354,4294,1000
OTP,0,20140128,155411,4294,357
OTP,0,20140128,155415,4294,490
OTP,0,20140128,155512,4300,500
OTP,0,20140128,155520,4300,2000
OTP,0,20140128,155546,4299,3000
OTP,0,20140128,155606,4299,100
OTP,0,20140128,155614,4296,400
OTP,0,20140128,155626,4299,904
OTP,0,20140128,155626,4304,1096
OTP,0,20140128,155630,4304,60
OTP,0,20140128,155630,4297,1000
OTP,0,20140128,155650,4297,400
OTP,0,20140128,155657,4300,1400
OTP,0,20140128,155914,4300,2500
OTP,0,20140128,155921,4300,1000
OTP,0,20140128,155937,4299,1000
OTP,0,20140128,155942,4300,2050
OTP,0,20140128,160026,4300,1000
OTP,0,20140128,160050,4300,1800
OTP,0,20140128,160055,4300,1500
OTP,0,20140128,160108,4299,300
OTP,0,20140128,160113,4299,1615
OTP,0,20140128,160115,4298,844
OTP,0,20140128,160145,4300,120
OTP,0,20140128,160209,4300,1000
OTP,0,20140128,160215,4299,11
OTP,0,20140128,160241,4296,600
OTP,0,20140128,160307,4297,500
OTP,0,20140128,160311,4297,500
OTP,0,20140128,160314,4297,53
OTP,0,20140128,160342,4295,70
OTP,0,20140128,160342,4294,1160
OTP,0,20140128,160343,4294,92
OTP,0,20140128,160435,4297,700
OTP,0,20140128,160435,4295,1570
OTP,0,20140128,160535,4299,3861
OTP,0,20140128,160537,4299,967
OTP,0,20140128,160857,4297,100
OTP,0,20140128,160907,4297,1205
OTP,0,20140128,160908,4297,340
OTP,0,20140128,160915,4297,1451
OTP,0,20140128,160920,4296,47
OTP,0,20140128,160920,4295,4453
OTP,0,20140128,160924,4295,46
OTP,0,20140128,160927,4294,1217
OTP,0,20140128,160942,4295,25
OTP,0,20140128,160944,4296,1220
OTP,0,20140128,160945,4296,945
OTP,0,20140128,161011,4296,500
OTP,0,20140128,161039,4297,770
OTP,0,20140128,161057,4297,60
OTP,0,20140128,161112,4297,40
OTP,0,20140128,161112,4298,2982
OTP,0,20140128,161112,4299,3000
OTP,0,20140128,161112,4300,978
OTP,0,20140128,161115,4296,1075
OTP,0,20140128,161141,4296,1391
OTP,0,20140128,161141,4295,609
OTP,0,20140128,161240,4295,607
OTP,0,20140128,161240,4295,106
OTP,0,20140128,161255,4293,292
OTP,0,20140128,161258,4297,23
OTP,0,20140128,161401,4293,349
OTP,0,20140128,161402,4293,162
OTP,0,20140128,161412,4292,315
OTP,0,20140128,161412,4291,685
OTP,0,20140128,161414,4294,1075
OTP,0,20140128,161414,4295,7848
OTP,0,20140128,161415,4291,15
OTP,0,20140128,161417,4287,140
OTP,0,20140128,161423,4293,1136
OTP,0,20140128,161423,4295,1875
OTP,0,20140128,161517,4292,1442
OTP,0,20140128,161545,4294,1000
OTP,0,20140128,161701,4294,556
OTP,0,20140128,161918,4292,549
OTP,0,20140128,162004,4292,452
OTP,0,20140128,162122,4290,1842
OTP,0,20140128,162150,4291,44800
OTP,0,20140128,162151,4290,2754
OTP,0,20140128,162156,4288,752
OTP,0,20140128,162156,4287,2000
OTP,0,20140128,162156,4286,593
OTP,0,20140128,162159,4290,2000
OTP,0,20140128,162159,4290,993
OTP,0,20140128,162202,4290,7
OTP,0,20140128,162204,4290,1780
OTP,0,20140128,162206,4290,1220
OTP,0,20140128,162210,4286,1347
OTP,0,20140128,162219,4285,3275
OTP,0,20140128,162221,4289,5169
OTP,0,20140128,162222,4285,1143
OTP,0,20140128,162224,4285,235
OTP,0,20140128,162242,4283,70
OTP,0,20140128,162242,4281,750
OTP,0,20140128,162242,4280,2180
OTP,0,20140128,162246,4285,343
OTP,0,20140128,162315,4285,100
OTP,0,20140128,162400,4280,1579
OTP,0,20140128,162444,4276,355
OTP,0,20140128,162444,4275,1599
OTP,0,20140128,162620,4279,100
OTP,0,20140128,162621,4279,465
OTP,0,20140128,162752,4273,1001
OTP,0,20140128,162804,4277,3040
OTP,0,20140128,162807,4277,10
OTP,0,20140128,162830,4275,935
OTP,0,20140128,162843,4275,958
OTP,0,20140128,162939,4275,732
OTP,0,20140128,162943,4273,500
OTP,0,20140128,162947,4273,500
OTP,0,20140128,162948,4273,731
OTP,0,20140128,163025,4273,642
OTP,0,20140128,163043,4272,854
OTP,0,20140128,163050,4272,300
OTP,0,20140128,163103,4272,132
OTP,0,20140128,163130,4271,1375
OTP,0,20140128,163133,4272,24
OTP,0,20140128,163144,4271,1000
OTP,0,20140128,163145,4271,921
OTP,0,20140128,163151,4271,304
OTP,0,20140128,163151,4270,196
OTP,0,20140128,163157,4270,2457
OTP,0,20140128,163206,4269,20
OTP,0,20140128,163206,4270,1000
OTP,0,20140128,163222,4269,269
OTP,0,20140128,163228,4266,959
OTP,0,20140128,163314,4268,5804
OTP,0,20140128,163315,4266,1013
OTP,0,20140128,163318,4268,33
OTP,0,20140128,163332,4268,1000
OTP,0,20140128,163336,4268,1000
OTP,0,20140128,163347,4267,200
OTP,0,20140128,163350,4267,300
OTP,0,20140128,163350,4268,1700
OTP,0,20140128,163350,4266,200
OTP,0,20140128,163351,4267,808
OTP,0,20140128,163351,4268,98
OTP,0,20140128,163352,4268,300
OTP,0,20140128,163357,4268,1067
OTP,0,20140128,163357,4268,778
OTP,0,20140128,163357,4268,155
OTP,0,20140128,163359,4268,500
OTP,0,20140128,163404,4268,1000
OTP,0,20140128,163405,4266,958
OTP,0,20140128,163410,4268,2000
OTP,0,20140128,163416,4268,1443
OTP,0,20140128,163416,4268,57
OTP,0,20140128,163417,4267,500
OTP,0,20140128,163422,4267,746
OTP,0,20140128,163429,4268,1020
OTP,0,20140128,163430,4268,493
OTP,0,20140128,163436,4269,2500
OTP,0,20140128,163437,4269,452
OTP,0,20140128,163437,4269,302
OTP,0,20140128,163445,4272,3294
OTP,0,20140128,163445,4273,374
OTP,0,20140128,163448,4272,391
OTP,0,20140128,163448,4273,596
OTP,0,20140128,163450,4272,391
OTP,0,20140128,163453,4272,2403
OTP,0,20140128,163453,4272,97
OTP,0,20140128,163457,4272,166
OTP,0,20140128,163459,4272,298
OTP,0,20140128,163506,4272,263
OTP,0,20140128,163506,4273,388
OTP,0,20140128,163544,4278,2000
OTP,0,20140128,163552,4278,1172
OTP,0,20140128,163552,4278,263
OTP,0,20140128,163553,4278,295
OTP,0,20140128,163554,4280,475
OTP,0,20140128,163554,4280,695
OTP,0,20140128,163559,4280,1988
OTP,0,20140128,163601,4278,164
OTP,0,20140128,163604,4280,509
OTP,0,20140128,163618,4288,200
OTP,0,20140128,163629,4278,200
OTP,0,20140128,163641,4284,50
OTP,0,20140128,163805,4277,2872
OTP,0,20140128,163812,4277,24
OTP,0,20140128,163844,4277,1000
OTP,0,20140128,163915,4277,2030
OTP,0,20140128,163939,4276,1761
OTP,0,20140128,163939,4275,1700
OTP,0,20140128,163939,4273,1750
OTP,0,20140128,163939,4272,2789
OTP,0,20140128,163955,4279,4
OTP,0,20140128,164034,4277,120
OTP,0,20140128,164118,4274,500
OTP,0,20140128,164125,4274,1834
OTP,0,20140128,164126,4274,196
OTP,0,20140128,164140,4274,1404
OTP,0,20140128,164141,4274,596
OTP,0,20140128,164154,4274,1078
OTP,0,20140128,164224,4277,2000
OTP,0,20140128,164241,4276,2231
OTP,0,20140128,164241,4276,269
OTP,0,20140128,164315,4276,500
OTP,0,20140128,164315,4277,1025
OTP,0,20140128,164319,4276,829
OTP,0,20140128,164319,4277,1318
OTP,0,20140128,164334,4277,1317
OTP,0,20140128,164348,4277,496
OTP,0,20140128,164349,4277,1628
OTP,0,20140128,164350,4278,1191
OTP,0,20140128,164353,4278,1500
OTP,0,20140128,164409,4277,455
OTP,0,20140128,164412,4279,1650
OTP,0,20140128,164412,4279,1373
OTP,0,20140128,164423,4277,839
OTP,0,20140128,164445,4273,120
OTP,0,20140128,164508,4277,1000
OTP,0,20140128,164510,4273,356
OTP,0,20140128,164548,4277,1500
OTP,0,20140128,164625,4277,29
OTP,0,20140128,164626,4275,163
OTP,0,20140128,164627,4275,58
OTP,0,20140128,164627,4275,15
OTP,0,20140128,164629,4274,345
OTP,0,20140128,164631,4275,264
OTP,0,20140128,164635,4275,352
OTP,0,20140128,164712,4279,25
OTP,0,20140128,164713,4274,155
OTP,0,20140128,164746,4273,345
OTP,0,20140128,164751,4273,23
OTP,0,20140128,164811,4274,30
OTP,0,20140128,164811,4273,470
OTP,0,20140128,164832,4273,500
OTP,0,20140128,164834,4273,352
OTP,0,20140128,164840,4273,500
OTP,0,20140128,164842,4273,352
OTP,0,20140128,164934,4273,272
OTP,0,20140128,164934,4272,228
OTP,0,20140128,164949,4272,183
OTP,0,20140128,164949,4271,317
OTP,0,20140128,164950,4271,352
OTP,0,20140128,164952,4271,200
OTP,0,20140128,164956,4271,531
OTP,0,20140128,164959,4270,353
OTP,0,20140128,165001,4270,500
OTP,0,20140128,165003,4270,600
OTP,0,20140128,165008,4270,2874
OTP,0,20140128,165012,4268,120
OTP,0,20140128,165019,4267,51
OTP,0,20140128,165057,4265,130
OTP,0,20140128,165102,4265,265
OTP,0,20140128,165106,4265,900
OTP,0,20140128,165106,4261,550
OTP,0,20140128,165108,4265,3580
OTP,0,20140128,165122,4265,203
OTP,0,20140128,165127,4265,297
OTP,0,20140128,165127,4267,373
OTP,0,20140128,165130,4267,16
OTP,0,20140128,165132,4267,1250
OTP,0,20140128,165133,4267,44
OTP,0,20140128,165143,4267,1940
OTP,0,20140128,165146,4267,44
OTP,0,20140128,165147,4262,211
OTP,0,20140128,165215,4265,100
OTP,0,20140128,165227,4265,1340
OTP,0,20140128,165228,4267,941
OTP,0,20140128,165259,4269,20
OTP,0,20140128,165301,4269,326
OTP,0,20140128,165327,4268,144
OTP,0,20140128,165328,4268,100
OTP,0,20140128,165329,4268,15
OTP,0,20140128,165332,4267,3164
OTP,0,20140128,165350,4267,200
OTP,0,20140128,165402,4268,1251
OTP,0,20140128,165406,4268,16
OTP,0,20140128,165409,4268,400
OTP,0,20140128,165411,4268,317
OTP,0,20140128,165416,4269,154
OTP,0,20140128,165420,4270,598
OTP,0,20140128,165428,4270,1620
OTP,0,20140128,165428,4270,1052
OTP,0,20140128,165429,4270,2057
OTP,0,20140128,165451,4275,15
OTP,0,20140128,165452,4270,500
OTP,0,20140128,165505,4275,20
OTP,0,20140128,165505,4270,500
OTP,0,20140128,165508,4270,675
OTP,0,20140128,165512,4275,25
OTP,0,20140128,165513,4270,60
OTP,0,20140128,165513,4270,80
OTP,0,20140128,165513,4275,100
OTP,0,20140128,165514,4270,200
OTP,0,20140128,165514,4270,5
OTP,0,20140128,165516,4275,399
OTP,0,20140128,165526,4270,500
OTP,0,20140128,165528,4274,2000
OTP,0,20140128,165536,4274,506
OTP,0,20140128,165540,4274,500
OTP,0,20140128,165544,4275,4
OTP,0,20140128,165634,4275,2434
OTP,0,20140128,165643,4275,554
OTP,0,20140128,165643,4275,133
OTP,0,20140128,165715,4272,770
OTP,0,20140128,165715,4271,230
OTP,0,20140128,165715,4271,1476
OTP,0,20140128,165715,4270,524
OTP,0,20140128,165721,4270,500
OTP,0,20140128,165743,4270,500
OTP,0,20140128,165743,4270,339
OTP,0,20140128,165801,4270,100
OTP,0,20140128,165802,4270,251
OTP,0,20140128,165805,4270,160
OTP,0,20140128,165821,4269,40
OTP,0,20140128,165832,4269,700
OTP,0,20140128,165832,4267,9
OTP,0,20140128,165833,4267,1
OTP,0,20140128,165834,4266,180
OTP,0,20140128,165835,4266,20
OTP,0,20140128,165836,4265,149
OTP,0,20140128,165839,4265,198
OTP,0,20140128,165843,4270,300
OTP,0,20140128,165843,4270,800
OTP,0,20140128,165856,4269,320
OTP,0,20140128,165859,4265,364
OTP,0,20140128,165900,4269,180
OTP,0,20140128,165900,4270,890
OTP,0,20140128,165903,4270,10
OTP,0,20140128,165919,4265,1000
OTP,0,20140128,165937,4269,162
OTP,0,20140128,165941,4265,509
OTP,0,20140128,165941,4264,200
OTP,0,20140128,165941,4263,6502
OTP,0,20140128,165950,4269,100
OTP,0,20140128,165950,4265,6
OTP,0,20140128,165950,4263,232
OTP,0,20140128,165955,4269,18
OTP,0,20140128,170513,4260,72055
