<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20140127,095514,4265,500
OTP,0,20140127,095518,4264,340
OTP,0,20140127,095531,4264,150
OTP,0,20140127,095535,4263,93
OTP,0,20140127,095535,4262,7
OTP,0,20140127,095551,4262,603
OTP,0,20140127,095551,4261,600
OTP,0,20140127,095551,4260,1439
OTP,0,20140127,095551,4258,200
OTP,0,20140127,095551,4258,250
OTP,0,20140127,095552,4258,185
OTP,0,20140127,095556,4258,410
OTP,0,20140127,095600,4259,645
OTP,0,20140127,095600,4260,25
OTP,0,20140127,095601,4260,1053
OTP,0,20140127,095603,4262,10
OTP,0,20140127,095606,4262,370
OTP,0,20140127,095612,4262,558
OTP,0,20140127,095616,4263,370
OTP,0,20140127,095619,4264,112
OTP,0,20140127,095619,4265,4255
OTP,0,20140127,095620,4265,728
OTP,0,20140127,095622,4267,625
OTP,0,20140127,095636,4265,905
OTP,0,20140127,095642,4266,100
OTP,0,20140127,095643,4265,2200
OTP,0,20140127,095653,4266,800
OTP,0,20140127,095706,4265,1600
OTP,0,20140127,095712,4265,250
OTP,0,20140127,095718,4265,400
OTP,0,20140127,095718,4265,457
OTP,0,20140127,095718,4266,108
OTP,0,20140127,095735,4268,72
OTP,0,20140127,095738,4268,1500
OTP,0,20140127,095738,4266,192
OTP,0,20140127,095739,4265,5
OTP,0,20140127,095808,4268,179
OTP,0,20140127,095808,4270,2321
OTP,0,20140127,095811,4270,800
OTP,0,20140127,095812,4270,446
OTP,0,20140127,095812,4270,699
OTP,0,20140127,095813,4270,735
OTP,0,20140127,095813,4270,457
OTP,0,20140127,095825,4271,300
OTP,0,20140127,095825,4270,1200
OTP,0,20140127,095836,4272,294
OTP,0,20140127,095836,4270,716
OTP,0,20140127,095838,4270,742
OTP,0,20140127,095838,4270,449
OTP,0,20140127,095840,4273,50
OTP,0,20140127,095848,4270,1242
OTP,0,20140127,095849,4270,245
OTP,0,20140127,095855,4273,30
OTP,0,20140127,095906,4273,380
OTP,0,20140127,095907,4273,604
OTP,0,20140127,095907,4273,660
OTP,0,20140127,095911,4274,1000
OTP,0,20140127,095911,4273,1028
OTP,0,20140127,095913,4273,760
OTP,0,20140127,095913,4271,600
OTP,0,20140127,095913,4270,140
OTP,0,20140127,095914,4270,98
OTP,0,20140127,095914,4270,1500
OTP,0,20140127,095914,4270,972
OTP,0,20140127,095914,4270,290
OTP,0,20140127,095916,4273,50
OTP,0,20140127,095917,4271,500
OTP,0,20140127,095917,4267,20
OTP,0,20140127,095917,4266,810
OTP,0,20140127,095917,4265,4380
OTP,0,20140127,095917,4263,22
OTP,0,20140127,095917,4261,40
OTP,0,20140127,095917,4260,777
OTP,0,20140127,095917,4259,100
OTP,0,20140127,095917,4257,1523
OTP,0,20140127,095917,4256,1830
OTP,0,20140127,095917,4255,3399
OTP,0,20140127,095917,4254,100
OTP,0,20140127,095917,4252,858
OTP,0,20140127,095917,4251,3918
OTP,0,20140127,095917,4250,17223
OTP,0,20140127,095917,4250,168
OTP,0,20140127,095917,4250,885
OTP,0,20140127,095917,4250,25
OTP,0,20140127,095918,4250,140
OTP,0,20140127,095918,4250,9030
OTP,0,20140127,095919,4255,180
OTP,0,20140127,095919,4270,314
OTP,0,20140127,095923,4270,848
OTP,0,20140127,095928,4269,693
OTP,0,20140127,095933,4269,41
OTP,0,20140127,095933,4270,709
OTP,0,20140127,095937,4270,1000
OTP,0,20140127,100007,4267,1000
OTP,0,20140127,100007,4268,26
OTP,0,20140127,100007,4270,2974
OTP,0,20140127,100008,4270,30
OTP,0,20140127,100014,4270,680
OTP,0,20140127,100015,4270,244
OTP,0,20140127,100015,4270,671
OTP,0,20140127,100015,4270,9
OTP,0,20140127,100021,4270,718
OTP,0,20140127,100025,4270,7
OTP,0,20140127,100026,4270,219
OTP,0,20140127,100026,4271,340
OTP,0,20140127,100026,4272,314
OTP,0,20140127,100026,4278,165
OTP,0,20140127,100026,4280,1062
OTP,0,20140127,100054,4262,2
OTP,0,20140127,100101,4270,1328
OTP,0,20140127,100121,4270,1000
OTP,0,20140127,100126,4270,30
OTP,0,20140127,100149,4270,30
OTP,0,20140127,100214,4269,24
OTP,0,20140127,100214,4270,408
OTP,0,20140127,100218,4271,147
OTP,0,20140127,100219,4271,113
OTP,0,20140127,100229,4273,200
OTP,0,20140127,100235,4273,55
OTP,0,20140127,100235,4275,1945
OTP,0,20140127,100311,4271,100
OTP,0,20140127,100318,4280,115
OTP,0,20140127,100337,4280,30
OTP,0,20140127,100357,4280,1019
OTP,0,20140127,100437,4280,50
OTP,0,20140127,100501,4280,330
OTP,0,20140127,100521,4280,1414
OTP,0,20140127,100524,4280,703
OTP,0,20140127,100535,4281,1069
OTP,0,20140127,100540,4281,688
OTP,0,20140127,100540,4281,243
OTP,0,20140127,100545,4284,25
OTP,0,20140127,100545,4280,553
OTP,0,20140127,100555,4280,600
OTP,0,20140127,100557,4280,713
OTP,0,20140127,100557,4280,17
OTP,0,20140127,100558,4283,10
OTP,0,20140127,100559,4275,705
OTP,0,20140127,100559,4275,304
OTP,0,20140127,100609,4275,683
OTP,0,20140127,100650,4279,50
OTP,0,20140127,100657,4275,3408
OTP,0,20140127,100659,4271,678
OTP,0,20140127,100702,4271,690
OTP,0,20140127,100708,4278,75
OTP,0,20140127,100708,4279,75
OTP,0,20140127,100712,4270,170
OTP,0,20140127,100734,4270,408
OTP,0,20140127,100755,4270,50
OTP,0,20140127,100800,4268,2000
OTP,0,20140127,100913,4268,600
OTP,0,20140127,100932,4268,500
OTP,0,20140127,100934,4268,151
OTP,0,20140127,100943,4268,2000
OTP,0,20140127,100944,4267,10
OTP,0,20140127,101001,4268,40
OTP,0,20140127,101030,4268,200
OTP,0,20140127,101037,4268,432
OTP,0,20140127,101050,4267,50
OTP,0,20140127,101123,4267,180
OTP,0,20140127,101123,4265,820
OTP,0,20140127,101147,4265,200
OTP,0,20140127,101200,4265,1046
OTP,0,20140127,101223,4263,10
OTP,0,20140127,101223,4262,2490
OTP,0,20140127,101244,4265,500
OTP,0,20140127,101257,4262,810
OTP,0,20140127,101258,4265,1434
OTP,0,20140127,101321,4265,7
OTP,0,20140127,101329,4265,100
OTP,0,20140127,101335,4269,20
OTP,0,20140127,101413,4265,70
OTP,0,20140127,101414,4265,791
OTP,0,20140127,101458,4265,800
OTP,0,20140127,101501,4265,50
OTP,0,20140127,101503,4265,448
OTP,0,20140127,101507,4261,39
OTP,0,20140127,101507,4260,41
OTP,0,20140127,101512,4265,47
OTP,0,20140127,101522,4260,12
OTP,0,20140127,101543,4260,794
OTP,0,20140127,101547,4260,3553
OTP,0,20140127,101547,4259,500
OTP,0,20140127,101548,4259,100
OTP,0,20140127,101550,4255,578
OTP,0,20140127,101559,4258,379
OTP,0,20140127,101654,4255,1134
OTP,0,20140127,101655,4255,500
OTP,0,20140127,101703,4254,250
OTP,0,20140127,101708,4254,100
OTP,0,20140127,101721,4254,400
OTP,0,20140127,101727,4254,203
OTP,0,20140127,101727,4253,547
OTP,0,20140127,101728,4255,100
OTP,0,20140127,101739,4253,453
OTP,0,20140127,101739,4252,47
OTP,0,20140127,101745,4252,3
OTP,0,20140127,101745,4251,42
OTP,0,20140127,101749,4251,1500
OTP,0,20140127,101752,4251,1308
OTP,0,20140127,101752,4250,3692
OTP,0,20140127,101758,4255,30
OTP,0,20140127,101810,4251,2254
OTP,0,20140127,101810,4250,2746
OTP,0,20140127,101810,4250,500
OTP,0,20140127,101812,4250,150
OTP,0,20140127,101813,4250,852
OTP,0,20140127,101816,4255,300
OTP,0,20140127,101825,4250,20000
OTP,0,20140127,101828,4250,8000
OTP,0,20140127,101828,4250,9033
OTP,0,20140127,101828,4250,1076
OTP,0,20140127,101830,4250,897
OTP,0,20140127,101831,4250,5000
OTP,0,20140127,101832,4250,500
OTP,0,20140127,101835,4250,1000
OTP,0,20140127,101837,4250,150
OTP,0,20140127,101840,4250,500
OTP,0,20140127,101843,4250,50
OTP,0,20140127,101846,4250,150
OTP,0,20140127,101849,4255,124
OTP,0,20140127,101849,4256,285
OTP,0,20140127,101849,4257,1591
OTP,0,20140127,101853,4250,300
OTP,0,20140127,101856,4250,437
OTP,0,20140127,101857,4250,500
OTP,0,20140127,101857,4248,15
OTP,0,20140127,101857,4247,15
OTP,0,20140127,101857,4247,1
OTP,0,20140127,101857,4246,30
OTP,0,20140127,101903,4250,15
OTP,0,20140127,101923,4246,38
OTP,0,20140127,101927,4249,150
OTP,0,20140127,101931,4249,147
OTP,0,20140127,101931,4246,55
OTP,0,20140127,101940,4249,50
OTP,0,20140127,101954,4246,250
OTP,0,20140127,101956,4246,27
OTP,0,20140127,101956,4245,56
OTP,0,20140127,101957,4246,50
OTP,0,20140127,102000,4245,223
OTP,0,20140127,102000,4245,23
OTP,0,20140127,102007,4241,560
OTP,0,20140127,102007,4241,50
OTP,0,20140127,102012,4241,246
OTP,0,20140127,102013,4241,300
OTP,0,20140127,102015,4241,10
OTP,0,20140127,102035,4241,50
OTP,0,20140127,102038,4241,50
OTP,0,20140127,102049,4240,50
OTP,0,20140127,102049,4240,100
OTP,0,20140127,102049,4240,2000
OTP,0,20140127,102051,4240,797
OTP,0,20140127,102053,4241,1451
OTP,0,20140127,102055,4240,141
OTP,0,20140127,102107,4238,500
OTP,0,20140127,102110,4240,100
OTP,0,20140127,102112,4240,500
OTP,0,20140127,102115,4240,299
OTP,0,20140127,102115,4241,442
OTP,0,20140127,102115,4244,50
OTP,0,20140127,102115,4245,1254
OTP,0,20140127,102115,4246,1840
OTP,0,20140127,102115,4247,322
OTP,0,20140127,102115,4250,2393
OTP,0,20140127,102155,4244,789
OTP,0,20140127,102155,4245,711
OTP,0,20140127,102200,4245,1182
OTP,0,20140127,102202,4245,318
OTP,0,20140127,102202,4241,100
OTP,0,20140127,102202,4240,200
OTP,0,20140127,102217,4240,46
OTP,0,20140127,102223,4238,303
OTP,0,20140127,102223,4238,1249
OTP,0,20140127,102243,4238,751
OTP,0,20140127,102243,4240,1249
OTP,0,20140127,102256,4239,500
OTP,0,20140127,102301,4239,141
OTP,0,20140127,102309,4239,211
OTP,0,20140127,102309,4240,289
OTP,0,20140127,102319,4240,300
OTP,0,20140127,102338,4240,435
OTP,0,20140127,102401,4240,200
OTP,0,20140127,102445,4239,12
OTP,0,20140127,102445,4238,11
OTP,0,20140127,102445,4236,37
OTP,0,20140127,102500,4240,222
OTP,0,20140127,102533,4239,30
OTP,0,20140127,102533,4240,170
OTP,0,20140127,102533,4240,500
OTP,0,20140127,102551,4240,150
OTP,0,20140127,102552,4236,20
OTP,0,20140127,102614,4238,200
OTP,0,20140127,102623,4240,2869
OTP,0,20140127,102624,4240,100
OTP,0,20140127,102628,4243,230
OTP,0,20140127,102635,4238,1500
OTP,0,20140127,102635,4236,100
OTP,0,20140127,102637,4236,63
OTP,0,20140127,102637,4235,527
OTP,0,20140127,102647,4235,691
OTP,0,20140127,102647,4234,36
OTP,0,20140127,102658,4234,64
OTP,0,20140127,102706,4235,20
OTP,0,20140127,102706,4235,30
OTP,0,20140127,102711,4243,200
OTP,0,20140127,102738,4237,1000
OTP,0,20140127,102804,4235,1000
OTP,0,20140127,102807,4234,689
OTP,0,20140127,102811,4234,57
OTP,0,20140127,102818,4237,1650
OTP,0,20140127,102821,4240,16
OTP,0,20140127,102822,4237,550
OTP,0,20140127,102828,4234,300
OTP,0,20140127,102829,4240,873
OTP,0,20140127,102831,4240,330
OTP,0,20140127,102832,4234,797
OTP,0,20140127,102834,4234,319
OTP,0,20140127,102834,4233,681
OTP,0,20140127,102834,4233,400
OTP,0,20140127,102836,4233,715
OTP,0,20140127,102846,4235,1000
OTP,0,20140127,102847,4235,204
OTP,0,20140127,102847,4233,490
OTP,0,20140127,102920,4239,1689
OTP,0,20140127,102920,4240,740
OTP,0,20140127,102920,4242,320
OTP,0,20140127,102920,4245,300
OTP,0,20140127,102926,4245,5000
OTP,0,20140127,102928,4245,4551
OTP,0,20140127,102931,4233,881
OTP,0,20140127,102938,4245,95
OTP,0,20140127,102939,4245,48
OTP,0,20140127,102940,4240,1197
OTP,0,20140127,102940,4240,261
OTP,0,20140127,102946,4237,713
OTP,0,20140127,102951,4234,200
OTP,0,20140127,102951,4233,1061
OTP,0,20140127,103002,4233,22
OTP,0,20140127,103002,4231,720
OTP,0,20140127,103002,4240,120
OTP,0,20140127,103003,4233,721
OTP,0,20140127,103009,4240,645
OTP,0,20140127,103010,4240,150
OTP,0,20140127,103013,4240,306
OTP,0,20140127,103014,4240,381
OTP,0,20140127,103014,4240,683
OTP,0,20140127,103016,4240,250
OTP,0,20140127,103019,4241,290
OTP,0,20140127,103020,4241,1710
OTP,0,20140127,103020,4240,290
OTP,0,20140127,103024,4240,953
OTP,0,20140127,103024,4240,371
OTP,0,20140127,103027,4240,671
OTP,0,20140127,103029,4240,50
OTP,0,20140127,103034,4240,757
OTP,0,20140127,103034,4240,370
OTP,0,20140127,103044,4241,111
OTP,0,20140127,103044,4240,782
OTP,0,20140127,103047,4240,699
OTP,0,20140127,103047,4236,1301
OTP,0,20140127,103047,4236,150
OTP,0,20140127,103049,4240,300
OTP,0,20140127,103049,4236,546
OTP,0,20140127,103050,4240,671
OTP,0,20140127,103054,4240,50
OTP,0,20140127,103055,4240,479
OTP,0,20140127,103056,4236,3
OTP,0,20140127,103056,4235,600
OTP,0,20140127,103057,4233,673
OTP,0,20140127,103110,4240,100
OTP,0,20140127,103110,4241,100
OTP,0,20140127,103119,4240,500
OTP,0,20140127,103122,4240,250
OTP,0,20140127,103124,4236,600
OTP,0,20140127,103125,4236,361
OTP,0,20140127,103127,4240,712
OTP,0,20140127,103128,4241,50
OTP,0,20140127,103135,4240,10
OTP,0,20140127,103138,4241,919
OTP,0,20140127,103138,4244,106
OTP,0,20140127,103138,4245,260
OTP,0,20140127,103138,4247,300
OTP,0,20140127,103138,4248,292
OTP,0,20140127,103138,4250,123
OTP,0,20140127,103239,4250,200
OTP,0,20140127,103242,4250,400
OTP,0,20140127,103303,4250,130
OTP,0,20140127,103304,4250,2753
OTP,0,20140127,103308,4250,47
OTP,0,20140127,103311,4251,981
OTP,0,20140127,103320,4252,265
OTP,0,20140127,103334,4250,2883
OTP,0,20140127,103337,4245,500
OTP,0,20140127,103337,4243,180
OTP,0,20140127,103339,4243,420
OTP,0,20140127,103340,4242,699
OTP,0,20140127,103349,4249,26
OTP,0,20140127,103352,4243,53
OTP,0,20140127,103352,4242,47
OTP,0,20140127,103402,4249,66
OTP,0,20140127,103404,4242,1000
OTP,0,20140127,103404,4242,361
OTP,0,20140127,103406,4242,143
OTP,0,20140127,103406,4240,524
OTP,0,20140127,103437,4247,746
OTP,0,20140127,103437,4248,434
OTP,0,20140127,103441,4248,250
OTP,0,20140127,103441,4249,516
OTP,0,20140127,103441,4250,9234
OTP,0,20140127,103457,4250,500
OTP,0,20140127,103505,4248,30
OTP,0,20140127,103505,4250,3914
OTP,0,20140127,103508,4250,200
OTP,0,20140127,103509,4250,160
OTP,0,20140127,103513,4250,172
OTP,0,20140127,103545,4250,784
OTP,0,20140127,103552,4251,285
OTP,0,20140127,103626,4253,285
OTP,0,20140127,103630,4255,346
OTP,0,20140127,103654,4251,665
OTP,0,20140127,103654,4250,335
OTP,0,20140127,103726,4255,309
OTP,0,20140127,103729,4255,197
OTP,0,20140127,103732,4254,3
OTP,0,20140127,103732,4258,27
OTP,0,20140127,103808,4257,789
OTP,0,20140127,103816,4258,305
OTP,0,20140127,103817,4258,226
OTP,0,20140127,103821,4258,165
OTP,0,20140127,103821,4258,109
OTP,0,20140127,103851,4258,100
OTP,0,20140127,103917,4257,19
OTP,0,20140127,103925,4259,410
OTP,0,20140127,103925,4260,590
OTP,0,20140127,103927,4257,192
OTP,0,20140127,104011,4258,25
OTP,0,20140127,104019,4259,475
OTP,0,20140127,104029,4259,184
OTP,0,20140127,104032,4259,150
OTP,0,20140127,104040,4259,22
OTP,0,20140127,104040,4260,978
OTP,0,20140127,104047,4260,432
OTP,0,20140127,104156,4260,12
OTP,0,20140127,104157,4262,332
OTP,0,20140127,104210,4262,100
OTP,0,20140127,104213,4262,10
OTP,0,20140127,104224,4262,10
OTP,0,20140127,104230,4262,600
OTP,0,20140127,104233,4260,49
OTP,0,20140127,104301,4260,187
OTP,0,20140127,104303,4260,661
OTP,0,20140127,104422,4262,200
OTP,0,20140127,104436,4262,20
OTP,0,20140127,104438,4262,10
OTP,0,20140127,104448,4260,504
OTP,0,20140127,104453,4258,434
OTP,0,20140127,104454,4258,66
OTP,0,20140127,104528,4259,50
OTP,0,20140127,104557,4255,96
OTP,0,20140127,104601,4255,174
OTP,0,20140127,104631,4257,50
OTP,0,20140127,104719,4257,1451
OTP,0,20140127,104723,4255,350
OTP,0,20140127,104724,4255,150
OTP,0,20140127,104724,4254,500
OTP,0,20140127,104852,4257,60
OTP,0,20140127,105004,4257,10
OTP,0,20140127,105007,4256,27
OTP,0,20140127,105024,4256,173
OTP,0,20140127,105104,4252,55
OTP,0,20140127,105130,4251,340
OTP,0,20140127,105131,4251,660
OTP,0,20140127,105132,4251,340
OTP,0,20140127,105132,4250,318
OTP,0,20140127,105142,4250,2107
OTP,0,20140127,105145,4250,465
OTP,0,20140127,105155,4250,100
OTP,0,20140127,105155,4250,48
OTP,0,20140127,105200,4250,500
OTP,0,20140127,105204,4246,6
OTP,0,20140127,105209,4250,271
OTP,0,20140127,105242,4250,17
OTP,0,20140127,105247,4250,25
OTP,0,20140127,105253,4247,200
OTP,0,20140127,105253,4246,50
OTP,0,20140127,105256,4250,20
OTP,0,20140127,105258,4246,82
OTP,0,20140127,105525,4248,12
OTP,0,20140127,105525,4246,112
OTP,0,20140127,105525,4245,251
OTP,0,20140127,105526,4243,70
OTP,0,20140127,105557,4245,50
OTP,0,20140127,105725,4245,50
OTP,0,20140127,105729,4245,100
OTP,0,20140127,105754,4245,104
OTP,0,20140127,105755,4245,200
OTP,0,20140127,105759,4245,100
OTP,0,20140127,105815,4245,200
OTP,0,20140127,105832,4248,300
OTP,0,20140127,105942,4243,800
OTP,0,20140127,105951,4243,100
OTP,0,20140127,110011,4248,500
OTP,0,20140127,110110,4248,40
OTP,0,20140127,110116,4248,1242
OTP,0,20140127,110116,4249,280
OTP,0,20140127,110116,4250,1478
OTP,0,20140127,110118,4245,824
OTP,0,20140127,110132,4250,250
OTP,0,20140127,110152,4250,600
OTP,0,20140127,110153,4250,341
OTP,0,20140127,110153,4250,23
OTP,0,20140127,110157,4250,688
OTP,0,20140127,110201,4252,390
OTP,0,20140127,110205,4253,360
OTP,0,20140127,110208,4254,686
OTP,0,20140127,110225,4246,150
OTP,0,20140127,110228,4246,23
OTP,0,20140127,110230,4246,81
OTP,0,20140127,110310,4250,591
OTP,0,20140127,110327,4250,900
OTP,0,20140127,110450,4249,930
OTP,0,20140127,110542,4249,14
OTP,0,20140127,110605,4249,250
OTP,0,20140127,110623,4249,197
OTP,0,20140127,110706,4249,90
OTP,0,20140127,110728,4249,407
OTP,0,20140127,110728,4250,1593
OTP,0,20140127,110744,4250,200
OTP,0,20140127,110801,4250,50
OTP,0,20140127,110902,4251,285
OTP,0,20140127,110912,4250,450
OTP,0,20140127,110912,4246,50
OTP,0,20140127,110912,4245,1677
OTP,0,20140127,110912,4243,823
OTP,0,20140127,110933,4250,309
OTP,0,20140127,111013,4250,100
OTP,0,20140127,111016,4250,906
OTP,0,20140127,111017,4250,194
OTP,0,20140127,111022,4250,154
OTP,0,20140127,111022,4251,270
OTP,0,20140127,111022,4253,370
OTP,0,20140127,111023,4255,206
OTP,0,20140127,111024,4250,292
OTP,0,20140127,111026,4250,409
OTP,0,20140127,111026,4250,424
OTP,0,20140127,111027,4251,260
OTP,0,20140127,111027,4252,254
OTP,0,20140127,111038,4250,1043
OTP,0,20140127,111038,4250,372
OTP,0,20140127,111040,4250,50
OTP,0,20140127,111050,4252,100
OTP,0,20140127,111055,4252,56
OTP,0,20140127,111133,4250,682
OTP,0,20140127,111359,4255,300
OTP,0,20140127,111406,4255,607
OTP,0,20140127,111418,4254,100
OTP,0,20140127,111526,4245,50
OTP,0,20140127,111526,4243,30
OTP,0,20140127,111619,4250,100
OTP,0,20140127,111658,4250,100
OTP,0,20140127,111729,4250,600
OTP,0,20140127,111729,4251,350
OTP,0,20140127,111729,4253,140
OTP,0,20140127,111729,4254,310
OTP,0,20140127,111729,4257,53
OTP,0,20140127,111729,4263,200
OTP,0,20140127,111729,4265,523
OTP,0,20140127,111729,4269,300
OTP,0,20140127,111729,4270,1276
OTP,0,20140127,111729,4273,400
OTP,0,20140127,111729,4273,150
OTP,0,20140127,111729,4270,248
OTP,0,20140127,111730,4250,1197
OTP,0,20140127,111731,4246,326
OTP,0,20140127,111733,4246,610
OTP,0,20140127,111735,4245,168
OTP,0,20140127,111829,4244,295
OTP,0,20140127,111829,4243,259
OTP,0,20140127,111829,4242,400
OTP,0,20140127,111829,4241,660
OTP,0,20140127,111829,4240,4386
OTP,0,20140127,111829,4249,381
OTP,0,20140127,111830,4240,3258
OTP,0,20140127,111830,4240,853
OTP,0,20140127,111831,4240,1700
OTP,0,20140127,111836,4245,1200
OTP,0,20140127,111855,4244,534
OTP,0,20140127,111855,4245,285
OTP,0,20140127,111902,4245,100
OTP,0,20140127,111922,4247,300
OTP,0,20140127,111922,4249,200
OTP,0,20140127,111922,4245,281
OTP,0,20140127,111926,4240,19
OTP,0,20140127,112028,4245,19
OTP,0,20140127,112028,4246,80
OTP,0,20140127,112029,4243,2500
OTP,0,20140127,112031,4246,180
OTP,0,20140127,112031,4250,1087
OTP,0,20140127,112031,4250,681
OTP,0,20140127,112032,4250,1013
OTP,0,20140127,112037,4250,39
OTP,0,20140127,112055,4249,30
OTP,0,20140127,112122,4242,350
OTP,0,20140127,112122,4241,10
OTP,0,20140127,112122,4240,103
OTP,0,20140127,112157,4242,12
OTP,0,20140127,112201,4240,78
OTP,0,20140127,112227,4238,204
OTP,0,20140127,112227,4237,296
OTP,0,20140127,112229,4237,238
OTP,0,20140127,112229,4236,762
OTP,0,20140127,112234,4239,285
OTP,0,20140127,112243,4236,419
OTP,0,20140127,112331,4238,80
OTP,0,20140127,112333,4238,100
OTP,0,20140127,112346,4236,100
OTP,0,20140127,112420,4236,211
OTP,0,20140127,112420,4236,315
OTP,0,20140127,112420,4235,1685
OTP,0,20140127,112427,4237,500
OTP,0,20140127,112441,4235,200
OTP,0,20140127,112524,4237,1578
OTP,0,20140127,112528,4236,500
OTP,0,20140127,112528,4235,500
OTP,0,20140127,112542,4235,318
OTP,0,20140127,112557,4235,300
OTP,0,20140127,112701,4239,20
OTP,0,20140127,112805,4239,200
OTP,0,20140127,112806,4239,50
OTP,0,20140127,112815,4239,80
OTP,0,20140127,112815,4240,190
OTP,0,20140127,112832,4240,13
OTP,0,20140127,112928,4240,200
OTP,0,20140127,112930,4237,408
OTP,0,20140127,112941,4240,35
OTP,0,20140127,112958,4237,292
OTP,0,20140127,113116,4240,20
OTP,0,20140127,113137,4240,345
OTP,0,20140127,113206,4240,400
OTP,0,20140127,113210,4236,450
OTP,0,20140127,113210,4235,153
OTP,0,20140127,113212,4235,816
OTP,0,20140127,113407,4240,300
OTP,0,20140127,113412,4240,230
OTP,0,20140127,113512,4242,1202
OTP,0,20140127,113512,4243,510
OTP,0,20140127,113512,4244,275
OTP,0,20140127,113512,4247,475
OTP,0,20140127,113512,4248,398
OTP,0,20140127,113512,4250,1539
OTP,0,20140127,113519,4250,300
OTP,0,20140127,113543,4252,53
OTP,0,20140127,113555,4252,200
OTP,0,20140127,113556,4252,570
OTP,0,20140127,113607,4252,250
OTP,0,20140127,113610,4251,500
OTP,0,20140127,113610,4250,801
OTP,0,20140127,113613,4240,20
OTP,0,20140127,113616,4236,250
OTP,0,20140127,113621,4252,100
OTP,0,20140127,113732,4251,260
OTP,0,20140127,113736,4251,100
OTP,0,20140127,113804,4240,420
OTP,0,20140127,113804,4238,2
OTP,0,20140127,113805,4251,54
OTP,0,20140127,114001,4251,121
OTP,0,20140127,114027,4251,1462
OTP,0,20140127,114027,4252,295
OTP,0,20140127,114027,4253,104
OTP,0,20140127,114027,4259,50
OTP,0,20140127,114027,4260,89
OTP,0,20140127,114029,4242,931
OTP,0,20140127,114033,4242,685
OTP,0,20140127,114138,4250,30
OTP,0,20140127,114156,4250,200
OTP,0,20140127,114230,4249,47
OTP,0,20140127,114231,4246,460
OTP,0,20140127,114303,4249,182
OTP,0,20140127,114542,4249,600
OTP,0,20140127,114634,4249,104
OTP,0,20140127,114801,4248,15
OTP,0,20140127,114906,4247,39
OTP,0,20140127,114924,4247,470
OTP,0,20140127,114931,4243,296
OTP,0,20140127,114952,4243,100
OTP,0,20140127,115010,4247,65
OTP,0,20140127,115022,4247,1000
OTP,0,20140127,115025,4243,4
OTP,0,20140127,115025,4242,526
OTP,0,20140127,115059,4247,235
OTP,0,20140127,115142,4247,40
OTP,0,20140127,115200,4247,1000
OTP,0,20140127,115205,4242,78
OTP,0,20140127,115205,4241,539
OTP,0,20140127,115211,4247,350
OTP,0,20140127,115220,4247,200
OTP,0,20140127,115222,4247,82
OTP,0,20140127,115224,4245,50
OTP,0,20140127,115309,4247,350
OTP,0,20140127,115312,4241,805
OTP,0,20140127,115316,4241,665
OTP,0,20140127,115316,4241,453
OTP,0,20140127,115416,4247,250
OTP,0,20140127,115442,4247,971
OTP,0,20140127,115442,4250,529
OTP,0,20140127,115445,4241,23
OTP,0,20140127,115445,4240,830
OTP,0,20140127,115446,4250,1500
OTP,0,20140127,115449,4250,320
OTP,0,20140127,115450,4259,7
OTP,0,20140127,115456,4241,757
OTP,0,20140127,115548,4254,80
OTP,0,20140127,115602,4250,100
OTP,0,20140127,115632,4250,100
OTP,0,20140127,115636,4251,3262
OTP,0,20140127,115636,4253,50
OTP,0,20140127,115636,4254,31
OTP,0,20140127,115638,4255,97
OTP,0,20140127,115641,4250,50
OTP,0,20140127,115645,4247,800
OTP,0,20140127,115650,4256,4
OTP,0,20140127,115653,4256,106
OTP,0,20140127,115804,4244,1
OTP,0,20140127,115811,4250,400
OTP,0,20140127,115836,4256,42
OTP,0,20140127,115921,4256,855
OTP,0,20140127,115921,4258,145
OTP,0,20140127,120026,4258,175
OTP,0,20140127,120026,4259,25
OTP,0,20140127,120035,4259,418
OTP,0,20140127,120035,4260,741
OTP,0,20140127,120039,4260,712
OTP,0,20140127,120048,4260,3629
OTP,0,20140127,120050,4260,200
OTP,0,20140127,120052,4255,120
OTP,0,20140127,120052,4252,20
OTP,0,20140127,120052,4251,500
OTP,0,20140127,120052,4250,139
OTP,0,20140127,120054,4250,937
OTP,0,20140127,120100,4250,1540
OTP,0,20140127,120101,4250,1203
OTP,0,20140127,120102,4250,845
OTP,0,20140127,120105,4250,356
OTP,0,20140127,120118,4249,96
OTP,0,20140127,120121,4249,1568
OTP,0,20140127,120121,4250,1144
OTP,0,20140127,120123,4250,789
OTP,0,20140127,120130,4251,70
OTP,0,20140127,120146,4251,16
OTP,0,20140127,120154,4251,300
OTP,0,20140127,120211,4251,20
OTP,0,20140127,120221,4251,60
OTP,0,20140127,120251,4251,699
OTP,0,20140127,120253,4254,12
OTP,0,20140127,120359,4254,104
OTP,0,20140127,120405,4254,436
OTP,0,20140127,120415,4255,270
OTP,0,20140127,120435,4258,749
OTP,0,20140127,120441,4258,455
OTP,0,20140127,120444,4258,663
OTP,0,20140127,120452,4259,342
OTP,0,20140127,120452,4260,2270
OTP,0,20140127,120455,4263,104
OTP,0,20140127,120455,4260,394
OTP,0,20140127,120455,4258,52
OTP,0,20140127,120459,4260,800
OTP,0,20140127,120459,4258,633
OTP,0,20140127,120501,4258,345
