<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<CLOSE>,<VOLUME>
OTP,0,20140130,111922,4141,10
OTP,0,20140130,112032,4149,265
OTP,0,20140130,112032,4150,4000
OTP,0,20140130,112032,4153,50
OTP,0,20140130,112032,4150,311
OTP,0,20140130,112032,4150,424
OTP,0,20140130,112106,4141,1418
OTP,0,20140130,112122,4150,603
OTP,0,20140130,112122,4154,500
OTP,0,20140130,112122,4155,580
OTP,0,20140130,112122,4157,300
OTP,0,20140130,112122,4158,2000
OTP,0,20140130,112122,4160,487
OTP,0,20140130,112124,4141,1381
OTP,0,20140130,112158,4150,25
OTP,0,20140130,112237,4143,392
OTP,0,20140130,112239,4150,357
OTP,0,20140130,112243,4152,331
OTP,0,20140130,112247,4156,50
OTP,0,20140130,112251,4157,200
OTP,0,20140130,112412,4157,100
OTP,0,20140130,112504,4157,593
OTP,0,20140130,112553,4153,1448
OTP,0,20140130,112554,4150,411
OTP,0,20140130,112621,4157,9
OTP,0,20140130,112643,4155,150
OTP,0,20140130,112659,4155,1100
OTP,0,20140130,112700,4150,444
OTP,0,20140130,112724,4155,720
OTP,0,20140130,112758,4154,10
OTP,0,20140130,112826,4150,500
OTP,0,20140130,112838,4151,430
OTP,0,20140130,112844,4150,11
OTP,0,20140130,112848,4150,657
OTP,0,20140130,112853,4150,500
OTP,0,20140130,112923,4147,415
OTP,0,20140130,112925,4150,475
OTP,0,20140130,112929,4151,70
OTP,0,20140130,112929,4154,490
OTP,0,20140130,112929,4155,530
OTP,0,20140130,112929,4157,410
OTP,0,20140130,112930,4150,25
OTP,0,20140130,112941,4150,100
OTP,0,20140130,112953,4147,7
OTP,0,20140130,113030,4147,300
OTP,0,20140130,113030,4146,1236
OTP,0,20140130,113058,4142,696
OTP,0,20140130,113151,4147,50
OTP,0,20140130,113151,4143,200
OTP,0,20140130,113152,4142,700
OTP,0,20140130,113206,4143,200
OTP,0,20140130,113239,4143,50
OTP,0,20140130,113324,4141,1000
OTP,0,20140130,113349,4141,514
OTP,0,20140130,113410,4141,188
OTP,0,20140130,113434,4143,20
OTP,0,20140130,113434,4144,70
OTP,0,20140130,113455,4144,1050
OTP,0,20140130,113459,4144,550
OTP,0,20140130,113511,4144,1104
OTP,0,20140130,113511,4145,396
OTP,0,20140130,113519,4143,1219
OTP,0,20140130,113530,4144,520
OTP,0,20140130,113547,4144,460
OTP,0,20140130,113604,4144,10
OTP,0,20140130,113607,4142,2000
OTP,0,20140130,113607,4144,250
OTP,0,20140130,113607,4145,1654
OTP,0,20140130,113629,4146,400
OTP,0,20140130,113630,4145,281
OTP,0,20140130,113647,4146,12
OTP,0,20140130,113647,4145,300
OTP,0,20140130,113725,4145,15
OTP,0,20140130,113725,4145,125
OTP,0,20140130,113726,4145,1446
OTP,0,20140130,113741,4146,88
OTP,0,20140130,113741,4147,462
OTP,0,20140130,113956,4142,53
OTP,0,20140130,114017,4143,200
OTP,0,20140130,114023,4142,466
OTP,0,20140130,114023,4141,34
OTP,0,20140130,114045,4143,1838
OTP,0,20140130,114045,4144,92
OTP,0,20140130,114117,4144,10
OTP,0,20140130,114126,4144,1000
OTP,0,20140130,114143,4143,240
OTP,0,20140130,114144,4141,1023
OTP,0,20140130,114206,4143,460
OTP,0,20140130,114206,4144,540
OTP,0,20140130,114236,4145,2500
OTP,0,20140130,114242,4145,920
OTP,0,20140130,114250,4145,50
OTP,0,20140130,114302,4143,17
OTP,0,20140130,114312,4145,163
OTP,0,20140130,114343,4151,1809
OTP,0,20140130,114343,4150,2500
OTP,0,20140130,114343,4145,723
OTP,0,20140130,114343,4143,618
OTP,0,20140130,114343,4142,300
OTP,0,20140130,114343,4141,580
OTP,0,20140130,114343,4140,421
OTP,0,20140130,114343,4140,19
OTP,0,20140130,114343,4140,1309
OTP,0,20140130,114348,4139,342
OTP,0,20140130,114352,4138,200
OTP,0,20140130,114353,4140,4300
OTP,0,20140130,114408,4140,200
OTP,0,20140130,114408,4136,50
OTP,0,20140130,114410,4136,1477
OTP,0,20140130,114427,4135,17
OTP,0,20140130,114455,4140,1000
OTP,0,20140130,114517,4139,158
OTP,0,20140130,114517,4140,342
OTP,0,20140130,114518,4140,100
OTP,0,20140130,114524,4140,1750
OTP,0,20140130,114602,4136,641
OTP,0,20140130,114606,4140,100
OTP,0,20140130,114617,4137,1000
OTP,0,20140130,114646,4135,908
OTP,0,20140130,114646,4131,1120
OTP,0,20140130,114656,4135,50
OTP,0,20140130,114656,4130,2000
OTP,0,20140130,114656,4130,60
OTP,0,20140130,114702,4135,225
OTP,0,20140130,114740,4135,299
OTP,0,20140130,114742,4131,1357
OTP,0,20140130,114743,4130,8054
OTP,0,20140130,114746,4130,3000
OTP,0,20140130,114747,4135,2500
OTP,0,20140130,114752,4130,152
OTP,0,20140130,114914,4135,1500
OTP,0,20140130,114926,4135,88
OTP,0,20140130,115056,4138,200
OTP,0,20140130,115056,4139,525
OTP,0,20140130,115057,4139,396
OTP,0,20140130,115057,4140,24604
OTP,0,20140130,115100,4140,1817
OTP,0,20140130,115105,4140,700
OTP,0,20140130,115105,4140,200
OTP,0,20140130,115107,4140,10
OTP,0,20140130,115109,4140,10
OTP,0,20140130,115114,4140,10
OTP,0,20140130,115118,4140,4000
OTP,0,20140130,115120,4140,800
OTP,0,20140130,115122,4140,1778
OTP,0,20140130,115125,4142,631
OTP,0,20140130,115408,4150,250
OTP,0,20140130,115505,4150,100
OTP,0,20140130,115629,4150,1000
OTP,0,20140130,115706,4150,300
OTP,0,20140130,115722,4150,10
OTP,0,20140130,115730,4150,398
OTP,0,20140130,115741,4151,189
OTP,0,20140130,115807,4154,22
OTP,0,20140130,115820,4151,200
OTP,0,20140130,115831,4151,178
OTP,0,20140130,115854,4151,187
OTP,0,20140130,115858,4155,62
OTP,0,20140130,115912,4155,70
OTP,0,20140130,120046,4155,303
OTP,0,20140130,120149,4155,432
OTP,0,20140130,120240,4157,345
OTP,0,20140130,120240,4158,655
OTP,0,20140130,120342,4158,66
OTP,0,20140130,120404,4158,79
OTP,0,20140130,120404,4160,805
OTP,0,20140130,120427,4161,120
OTP,0,20140130,120432,4161,80
OTP,0,20140130,120602,4161,800
OTP,0,20140130,120649,4162,60
OTP,0,20140130,120725,4162,146
OTP,0,20140130,120735,4164,582
OTP,0,20140130,120735,4165,418
OTP,0,20140130,120751,4165,82
OTP,0,20140130,120804,4165,50
OTP,0,20140130,120842,4163,536
OTP,0,20140130,120842,4162,764
OTP,0,20140130,120848,4167,12
OTP,0,20140130,120930,4165,1836
OTP,0,20140130,120935,4163,236
OTP,0,20140130,120935,4162,731
OTP,0,20140130,120935,4160,116
OTP,0,20140130,120935,4158,867
OTP,0,20140130,120950,4165,897
OTP,0,20140130,121025,4160,100
OTP,0,20140130,121154,4160,150
OTP,0,20140130,121209,4160,450
OTP,0,20140130,121252,4165,260
OTP,0,20140130,121339,4165,300
OTP,0,20140130,121536,4165,10
OTP,0,20140130,121538,4160,268
OTP,0,20140130,121631,4165,30
OTP,0,20140130,121656,4165,150
OTP,0,20140130,121656,4166,100
OTP,0,20140130,121656,4167,102
OTP,0,20140130,121752,4166,10
OTP,0,20140130,121903,4167,264
OTP,0,20140130,121903,4168,236
OTP,0,20140130,121927,4168,126
OTP,0,20140130,122012,4168,100
OTP,0,20140130,122039,4164,41
OTP,0,20140130,122108,4166,4800
OTP,0,20140130,122115,4168,38
OTP,0,20140130,122115,4169,312
OTP,0,20140130,122123,4169,104
OTP,0,20140130,122123,4170,896
OTP,0,20140130,122131,4170,100
OTP,0,20140130,122147,4170,563
OTP,0,20140130,122325,4165,740
OTP,0,20140130,122330,4164,459
OTP,0,20140130,122335,4165,15
OTP,0,20140130,122343,4165,85
OTP,0,20140130,122356,4165,73
OTP,0,20140130,122356,4167,127
OTP,0,20140130,122436,4167,220
OTP,0,20140130,122445,4167,70
OTP,0,20140130,122556,4161,13
OTP,0,20140130,122603,4167,242
OTP,0,20140130,122639,4161,545
OTP,0,20140130,122639,4160,1172
OTP,0,20140130,122651,4158,75
OTP,0,20140130,122651,4157,625
OTP,0,20140130,122651,4156,640
OTP,0,20140130,122651,4155,5393
OTP,0,20140130,122651,4155,350
OTP,0,20140130,122701,4153,4447
OTP,0,20140130,122702,4153,553
OTP,0,20140130,122703,4153,1149
OTP,0,20140130,122703,4152,829
OTP,0,20140130,122703,4151,713
OTP,0,20140130,122703,4150,2689
OTP,0,20140130,122706,4150,500
OTP,0,20140130,122716,4150,9
OTP,0,20140130,122720,4150,135
OTP,0,20140130,122721,4149,1309
OTP,0,20140130,122820,4145,869
OTP,0,20140130,122844,4145,20
OTP,0,20140130,122847,4145,860
OTP,0,20140130,122917,4140,60
OTP,0,20140130,123014,4149,10
OTP,0,20140130,123037,4148,1000
OTP,0,20140130,123334,4147,1347
OTP,0,20140130,123334,4145,143
OTP,0,20140130,123356,4150,10
OTP,0,20140130,123429,4150,100
OTP,0,20140130,123524,4150,265
OTP,0,20140130,123605,4150,540
OTP,0,20140130,123635,4150,50
OTP,0,20140130,123730,4150,500
OTP,0,20140130,123730,4150,94
OTP,0,20140130,123757,4150,300
OTP,0,20140130,123809,4150,100
OTP,0,20140130,124035,4150,100
OTP,0,20140130,124040,4150,200
OTP,0,20140130,124051,4150,100
OTP,0,20140130,124111,4150,100
OTP,0,20140130,124208,4150,100
OTP,0,20140130,124348,4150,100
OTP,0,20140130,124412,4150,30
OTP,0,20140130,124414,4150,1500
OTP,0,20140130,124718,4154,613
OTP,0,20140130,124802,4150,465
OTP,0,20140130,124810,4150,30
OTP,0,20140130,124810,4150,50
OTP,0,20140130,124825,4146,475
OTP,0,20140130,124825,4145,25
OTP,0,20140130,124830,4146,337
OTP,0,20140130,124830,4145,132
OTP,0,20140130,124909,4145,614
OTP,0,20140130,124909,4148,569
OTP,0,20140130,124909,4149,17
OTP,0,20140130,125019,4149,973
OTP,0,20140130,125019,4150,277
OTP,0,20140130,125038,4150,233
OTP,0,20140130,125109,4150,153
OTP,0,20140130,125334,4149,10
OTP,0,20140130,125426,4149,550
OTP,0,20140130,125443,4149,350
OTP,0,20140130,125528,4149,75
OTP,0,20140130,125613,4149,4015
OTP,0,20140130,125613,4150,985
OTP,0,20140130,125655,4150,1210
OTP,0,20140130,125725,4150,530
OTP,0,20140130,125728,4150,4000
OTP,0,20140130,125805,4150,36
OTP,0,20140130,125805,4150,584
OTP,0,20140130,125825,4150,100
OTP,0,20140130,125916,4150,50
OTP,0,20140130,125921,4150,300
OTP,0,20140130,125939,4150,30
OTP,0,20140130,130048,4150,100
OTP,0,20140130,130058,4150,200
OTP,0,20140130,130113,4150,10667
OTP,0,20140130,130121,4151,304
OTP,0,20140130,130121,4153,609
OTP,0,20140130,130142,4154,387
OTP,0,20140130,130157,4155,304
OTP,0,20140130,130157,4155,299
OTP,0,20140130,130206,4155,77
OTP,0,20140130,130224,4155,328
OTP,0,20140130,130237,4153,200
OTP,0,20140130,130246,4155,1945
OTP,0,20140130,130246,4160,555
OTP,0,20140130,130447,4160,394
OTP,0,20140130,130529,4160,75
OTP,0,20140130,130634,4160,1000
OTP,0,20140130,130643,4160,81
OTP,0,20140130,130752,4160,384
OTP,0,20140130,130758,4160,200
OTP,0,20140130,130807,4160,679
OTP,0,20140130,130819,4160,100
OTP,0,20140130,130832,4160,500
OTP,0,20140130,130853,4160,200
OTP,0,20140130,130903,4155,372
OTP,0,20140130,130914,4155,128
OTP,0,20140130,130934,4160,3000
OTP,0,20140130,131002,4160,100
OTP,0,20140130,131144,4157,100
OTP,0,20140130,131144,4160,1000
OTP,0,20140130,131154,4160,15
OTP,0,20140130,131319,4165,284
OTP,0,20140130,131323,4166,200
OTP,0,20140130,131338,4160,200
OTP,0,20140130,131546,4165,10
OTP,0,20140130,131647,4165,190
OTP,0,20140130,131647,4168,342
OTP,0,20140130,131647,4169,134
OTP,0,20140130,131647,4170,2865
OTP,0,20140130,131647,4171,169
OTP,0,20140130,131805,4171,180
OTP,0,20140130,131815,4171,50
OTP,0,20140130,131919,4171,1
OTP,0,20140130,131919,4175,19
OTP,0,20140130,131939,4175,672
OTP,0,20140130,131945,4170,1606
OTP,0,20140130,132055,4170,25
OTP,0,20140130,132058,4170,869
OTP,0,20140130,132058,4175,131
OTP,0,20140130,132101,4175,120
OTP,0,20140130,132155,4175,730
OTP,0,20140130,132314,4175,70
OTP,0,20140130,132355,4175,200
OTP,0,20140130,132358,4175,200
OTP,0,20140130,132421,4175,150
OTP,0,20140130,132456,4175,100
OTP,0,20140130,132609,4170,1686
OTP,0,20140130,132620,4170,142
OTP,0,20140130,132655,4174,50
OTP,0,20140130,132655,4175,57
OTP,0,20140130,132822,4174,20
OTP,0,20140130,132952,4173,40
OTP,0,20140130,133018,4170,352
OTP,0,20140130,133135,4170,300
OTP,0,20140130,133139,4170,17
OTP,0,20140130,133209,4170,200
OTP,0,20140130,133219,4170,390
OTP,0,20140130,133219,4170,393
OTP,0,20140130,133228,4173,345
OTP,0,20140130,133240,4173,15
OTP,0,20140130,133250,4174,30
OTP,0,20140130,133352,4173,165
OTP,0,20140130,133426,4173,72
OTP,0,20140130,133438,4173,4
OTP,0,20140130,133438,4175,1
OTP,0,20140130,133446,4175,629
OTP,0,20140130,133520,4174,50
OTP,0,20140130,133520,4175,160
OTP,0,20140130,133525,4175,42
OTP,0,20140130,133628,4175,61
OTP,0,20140130,133628,4176,939
OTP,0,20140130,133849,4175,700
OTP,0,20140130,133851,4175,100
OTP,0,20140130,133940,4175,150
OTP,0,20140130,133940,4176,61
OTP,0,20140130,133940,4176,687
OTP,0,20140130,134028,4175,263
OTP,0,20140130,134052,4171,734
OTP,0,20140130,134052,4170,266
OTP,0,20140130,134438,4173,300
OTP,0,20140130,134645,4174,1000
OTP,0,20140130,134645,4175,950
OTP,0,20140130,134645,4175,950
OTP,0,20140130,134645,4175,300
OTP,0,20140130,134724,4178,50
OTP,0,20140130,134724,4178,385
OTP,0,20140130,134820,4178,773
OTP,0,20140130,134820,4180,10
OTP,0,20140130,134910,4180,177
OTP,0,20140130,134915,4180,134
OTP,0,20140130,135117,4180,900
OTP,0,20140130,135229,4180,50
OTP,0,20140130,135323,4180,60
OTP,0,20140130,135431,4180,100
OTP,0,20140130,135453,4180,1569
OTP,0,20140130,135454,4180,1131
OTP,0,20140130,135501,4183,313
OTP,0,20140130,135546,4180,15
OTP,0,20140130,135610,4180,20
OTP,0,20140130,135711,4180,40
OTP,0,20140130,135718,4176,200
OTP,0,20140130,135722,4180,223
OTP,0,20140130,135723,4184,700
OTP,0,20140130,135723,4185,596
OTP,0,20140130,135723,4187,704
OTP,0,20140130,135723,4187,200
OTP,0,20140130,135723,4180,1107
OTP,0,20140130,135858,4187,100
OTP,0,20140130,135858,4187,1000
OTP,0,20140130,135859,4187,1606
OTP,0,20140130,135859,4188,150
OTP,0,20140130,135859,4189,1016
OTP,0,20140130,135859,4190,228
OTP,0,20140130,135859,4190,62
OTP,0,20140130,135932,4190,575
OTP,0,20140130,140014,4185,25
OTP,0,20140130,140014,4181,92
OTP,0,20140130,140032,4190,2919
OTP,0,20140130,140033,4190,1084
OTP,0,20140130,140104,4194,446
OTP,0,20140130,140123,4195,155
OTP,0,20140130,140138,4196,61
OTP,0,20140130,140144,4197,30
OTP,0,20140130,140144,4198,400
OTP,0,20140130,140144,4198,66
OTP,0,20140130,140213,4197,40
OTP,0,20140130,140229,4195,10
OTP,0,20140130,140250,4197,500
OTP,0,20140130,140250,4198,584
OTP,0,20140130,140250,4199,2300
OTP,0,20140130,140250,4200,4035
OTP,0,20140130,140250,4201,200
OTP,0,20140130,140251,4200,814
OTP,0,20140130,140251,4200,10
OTP,0,20140130,140255,4200,1000
OTP,0,20140130,140320,4200,500
OTP,0,20140130,140320,4204,257
OTP,0,20140130,140404,4200,6932
OTP,0,20140130,140410,4200,100
OTP,0,20140130,140410,4199,113
OTP,0,20140130,140414,4196,500
OTP,0,20140130,140414,4196,106
OTP,0,20140130,140416,4195,835
OTP,0,20140130,140445,4195,1000
OTP,0,20140130,140500,4191,100
OTP,0,20140130,140522,4191,5
OTP,0,20140130,140522,4190,5862
OTP,0,20140130,140532,4185,55
OTP,0,20140130,140532,4181,45
OTP,0,20140130,140549,4190,480
OTP,0,20140130,140554,4190,100
OTP,0,20140130,140630,4190,1000
OTP,0,20140130,140634,4190,710
OTP,0,20140130,140638,4190,7
OTP,0,20140130,140649,4190,31
OTP,0,20140130,140655,4190,400
OTP,0,20140130,140716,4182,100
OTP,0,20140130,140802,4183,24
OTP,0,20140130,140815,4189,617
OTP,0,20140130,140828,4189,500
OTP,0,20140130,140844,4190,150
OTP,0,20140130,140857,4185,4
OTP,0,20140130,140924,4185,33
OTP,0,20140130,140927,4190,950
OTP,0,20140130,141018,4190,500
OTP,0,20140130,141034,4194,100
OTP,0,20140130,141037,4190,218
OTP,0,20140130,141139,4192,4
OTP,0,20140130,141139,4195,996
OTP,0,20140130,141149,4192,11
OTP,0,20140130,141345,4192,500
OTP,0,20140130,141512,4195,1850
OTP,0,20140130,141550,4192,484
OTP,0,20140130,141619,4190,1439
OTP,0,20140130,141619,4192,16
OTP,0,20140130,141619,4195,2154
OTP,0,20140130,141620,4195,1062
OTP,0,20140130,141620,4195,2098
OTP,0,20140130,141627,4195,3231
OTP,0,20140130,141634,4193,607
OTP,0,20140130,141634,4192,193
OTP,0,20140130,141639,4185,50
OTP,0,20140130,141957,4190,90
OTP,0,20140130,142044,4190,120
OTP,0,20140130,142207,4190,100
OTP,0,20140130,142418,4185,45
OTP,0,20140130,142518,4190,70
OTP,0,20140130,142659,4185,574
OTP,0,20140130,142845,4185,20
OTP,0,20140130,142855,4188,122
OTP,0,20140130,142856,4188,113
OTP,0,20140130,142856,4190,124
OTP,0,20140130,142858,4190,90
OTP,0,20140130,142919,4190,995
OTP,0,20140130,142923,4190,20
OTP,0,20140130,142950,4185,59
OTP,0,20140130,143004,4190,10
OTP,0,20140130,143047,4190,100
OTP,0,20140130,143104,4190,760
OTP,0,20140130,143207,4193,143
OTP,0,20140130,143324,4194,1747
OTP,0,20140130,143324,4195,1769
OTP,0,20140130,143325,4195,1023
OTP,0,20140130,143325,4195,1307
OTP,0,20140130,143331,4195,4489
OTP,0,20140130,143334,4194,320
OTP,0,20140130,143456,4195,1481
OTP,0,20140130,143526,4198,170
OTP,0,20140130,143526,4199,630
OTP,0,20140130,143526,4199,200
OTP,0,20140130,143526,4199,195
OTP,0,20140130,143526,4200,2805
OTP,0,20140130,143527,4195,376
OTP,0,20140130,143535,4200,200
OTP,0,20140130,143610,4200,1000
OTP,0,20140130,143620,4200,100
OTP,0,20140130,143625,4200,500
OTP,0,20140130,143628,4200,100
OTP,0,20140130,143631,4200,23
OTP,0,20140130,143646,4202,10
OTP,0,20140130,143646,4202,50
OTP,0,20140130,143654,4202,40
OTP,0,20140130,143722,4204,20
OTP,0,20140130,143722,4202,689
OTP,0,20140130,143724,4204,123
OTP,0,20140130,143728,4205,500
OTP,0,20140130,143802,4202,891
OTP,0,20140130,143802,4200,109
OTP,0,20140130,143803,4200,800
OTP,0,20140130,143817,4208,500
OTP,0,20140130,143847,4205,45
OTP,0,20140130,144058,4200,360
OTP,0,20140130,144227,4200,600
OTP,0,20140130,144341,4204,237
OTP,0,20140130,144352,4204,910
OTP,0,20140130,144352,4205,690
OTP,0,20140130,144407,4205,600
OTP,0,20140130,144447,4205,100
OTP,0,20140130,144454,4205,250
OTP,0,20140130,144524,4205,94
OTP,0,20140130,144540,4205,2775
OTP,0,20140130,144540,4205,225
OTP,0,20140130,144544,4205,1111
OTP,0,20140130,144545,4205,389
OTP,0,20140130,144545,4205,349
OTP,0,20140130,144550,4205,102
OTP,0,20140130,144602,4207,306
OTP,0,20140130,144606,4205,500
OTP,0,20140130,144715,4207,100
OTP,0,20140130,144752,4207,194
OTP,0,20140130,144752,4209,1174
OTP,0,20140130,144752,4210,1300
OTP,0,20140130,144818,4211,50
OTP,0,20140130,144838,4211,50
OTP,0,20140130,144838,4210,40
OTP,0,20140130,144852,4215,150
OTP,0,20140130,144906,4215,1721
OTP,0,20140130,144907,4215,279
OTP,0,20140130,144910,4215,100
OTP,0,20140130,144912,4215,303
OTP,0,20140130,144920,4216,100
OTP,0,20140130,144921,4218,118
OTP,0,20140130,144930,4219,100
OTP,0,20140130,144930,4220,1726
OTP,0,20140130,144931,4221,32
OTP,0,20140130,145010,4220,500
OTP,0,20140130,145036,4221,48
OTP,0,20140130,145036,4222,20
OTP,0,20140130,145049,4223,60
OTP,0,20140130,145049,4225,440
OTP,0,20140130,145050,4225,1895
OTP,0,20140130,145053,4225,502
OTP,0,20140130,145223,4228,300
OTP,0,20140130,145223,4228,33
OTP,0,20140130,145224,4228,300
OTP,0,20140130,145229,4228,873
OTP,0,20140130,145229,4229,2000
OTP,0,20140130,145229,4230,1632
OTP,0,20140130,145231,4230,20
OTP,0,20140130,145234,4230,416
OTP,0,20140130,145235,4230,84
OTP,0,20140130,145238,4230,278
OTP,0,20140130,145239,4230,362
OTP,0,20140130,145239,4230,172
OTP,0,20140130,145302,4228,500
OTP,0,20140130,145307,4232,10
OTP,0,20140130,145321,4232,372
OTP,0,20140130,145321,4235,122
OTP,0,20140130,145321,4237,517
OTP,0,20140130,145321,4238,62
OTP,0,20140130,145336,4232,30
OTP,0,20140130,145341,4230,1000
OTP,0,20140130,145341,4230,900
OTP,0,20140130,145416,4232,332
OTP,0,20140130,145418,4228,100
OTP,0,20140130,145430,4230,40
OTP,0,20140130,145434,4230,60
OTP,0,20140130,145438,4232,100
OTP,0,20140130,145504,4230,80
OTP,0,20140130,145507,4228,400
OTP,0,20140130,145507,4228,515
OTP,0,20140130,145509,4227,700
OTP,0,20140130,145509,4225,1610
OTP,0,20140130,145510,4224,638
OTP,0,20140130,145511,4227,250
OTP,0,20140130,145513,4221,700
OTP,0,20140130,145519,4221,700
OTP,0,20140130,145558,4221,500
OTP,0,20140130,145603,4221,100
OTP,0,20140130,145603,4220,1153
OTP,0,20140130,145605,4215,1482
OTP,0,20140130,145620,4219,450
OTP,0,20140130,145620,4220,353
OTP,0,20140130,145620,4215,22
OTP,0,20140130,145621,4215,10
OTP,0,20140130,145652,4216,1500
OTP,0,20140130,145654,4216,233
OTP,0,20140130,145659,4220,10
OTP,0,20140130,145730,4219,50
OTP,0,20140130,145733,4220,505
OTP,0,20140130,145748,4220,1474
OTP,0,20140130,145748,4221,50
OTP,0,20140130,145748,4224,379
OTP,0,20140130,145748,4225,959
OTP,0,20140130,145748,4228,100
OTP,0,20140130,145748,4229,1500
OTP,0,20140130,145748,4230,338
OTP,0,20140130,145758,4220,9
OTP,0,20140130,145957,4220,280
OTP,0,20140130,145958,4220,797
OTP,0,20140130,145958,4225,43
OTP,0,20140130,150008,4220,737
OTP,0,20140130,150035,4225,93
OTP,0,20140130,150035,4230,307
OTP,0,20140130,150101,4230,5000
OTP,0,20140130,150101,4230,342
OTP,0,20140130,150101,4231,658
OTP,0,20140130,150106,4230,1
OTP,0,20140130,150108,4230,100
OTP,0,20140130,150108,4230,1
OTP,0,20140130,150111,4230,1
OTP,0,20140130,150113,4230,1
OTP,0,20140130,150115,4230,1
OTP,0,20140130,150121,4230,2466
OTP,0,20140130,150124,4230,1998
OTP,0,20140130,150128,4230,999
OTP,0,20140130,150140,4230,400
OTP,0,20140130,150151,4230,99
OTP,0,20140130,150151,4230,362
OTP,0,20140130,150151,4230,4539
OTP,0,20140130,150201,4230,2323
OTP,0,20140130,150203,4230,2000
OTP,0,20140130,150211,4230,3626
OTP,0,20140130,150223,4230,1948
OTP,0,20140130,150230,4230,3506
OTP,0,20140130,150251,4232,6
OTP,0,20140130,150255,4235,295
OTP,0,20140130,150327,4236,500
OTP,0,20140130,150340,4236,500
OTP,0,20140130,150354,4238,50
OTP,0,20140130,150451,4239,213
OTP,0,20140130,150451,4240,2787
OTP,0,20140130,150451,4240,400
OTP,0,20140130,150500,4240,256
OTP,0,20140130,150509,4240,1000
OTP,0,20140130,150520,4240,500
OTP,0,20140130,150531,4242,20
OTP,0,20140130,150531,4243,80
OTP,0,20140130,150531,4244,200
OTP,0,20140130,150534,4244,100
OTP,0,20140130,150538,4244,1000
OTP,0,20140130,150556,4241,110
OTP,0,20140130,150557,4244,50
OTP,0,20140130,150600,4244,2077
OTP,0,20140130,150607,4243,500
OTP,0,20140130,150625,4244,256
OTP,0,20140130,150626,4241,2000
OTP,0,20140130,150734,4241,300
OTP,0,20140130,150801,4243,38
OTP,0,20140130,150910,4241,100
OTP,0,20140130,150924,4241,100
OTP,0,20140130,150940,4241,10
OTP,0,20140130,151000,4242,1000
OTP,0,20140130,151013,4241,46
OTP,0,20140130,151013,4240,454
OTP,0,20140130,151015,4243,462
OTP,0,20140130,151015,4244,638
OTP,0,20140130,151043,4243,99
OTP,0,20140130,151053,4240,500
OTP,0,20140130,151104,4240,338
OTP,0,20140130,151109,4242,400
OTP,0,20140130,151120,4242,470
OTP,0,20140130,151137,4238,279
OTP,0,20140130,151137,4237,221
OTP,0,20140130,151138,4237,456
OTP,0,20140130,151138,4236,44
OTP,0,20140130,151139,4235,500
OTP,0,20140130,151209,4232,280
OTP,0,20140130,151209,4231,319
OTP,0,20140130,151209,4230,401
OTP,0,20140130,151215,4230,1004
OTP,0,20140130,151219,4230,1000
OTP,0,20140130,151225,4230,595
OTP,0,20140130,151243,4225,10
OTP,0,20140130,151253,4221,329
OTP,0,20140130,151307,4225,46
OTP,0,20140130,151315,4220,2598
OTP,0,20140130,151321,4220,259
OTP,0,20140130,151327,4220,741
OTP,0,20140130,151335,4220,559
OTP,0,20140130,151335,4222,741
OTP,0,20140130,151341,4222,224
OTP,0,20140130,151348,4220,1000
OTP,0,20140130,151357,4220,25
OTP,0,20140130,151400,4220,475
OTP,0,20140130,151403,4223,250
OTP,0,20140130,151427,4222,230
OTP,0,20140130,151428,4220,28
OTP,0,20140130,151500,4220,100
OTP,0,20140130,151519,4220,491
OTP,0,20140130,151529,4225,40
OTP,0,20140130,151538,4220,300
OTP,0,20140130,151555,4222,1000
OTP,0,20140130,151617,4222,15
OTP,0,20140130,151703,4222,159
OTP,0,20140130,151809,4222,577
OTP,0,20140130,151809,4225,394
OTP,0,20140130,151809,4220,300
OTP,0,20140130,151809,4226,300
OTP,0,20140130,151812,4226,141
OTP,0,20140130,151951,4230,31
OTP,0,20140130,151955,4233,349
OTP,0,20140130,152033,4233,1164
OTP,0,20140130,152033,4234,337
OTP,0,20140130,152210,4233,800
OTP,0,20140130,152238,4229,10
OTP,0,20140130,152300,4229,400
OTP,0,20140130,152307,4229,100
OTP,0,20140130,152334,4230,20
OTP,0,20140130,152338,4229,1000
OTP,0,20140130,152353,4230,1200
OTP,0,20140130,152356,4229,1000
OTP,0,20140130,152418,4230,282
OTP,0,20140130,152424,4230,303
OTP,0,20140130,152437,4233,75
OTP,0,20140130,152520,4233,2
OTP,0,20140130,152634,4233,138
OTP,0,20140130,152634,4234,62
OTP,0,20140130,152643,4234,30
OTP,0,20140130,152719,4233,15
OTP,0,20140130,152723,4233,185
OTP,0,20140130,152727,4234,765
OTP,0,20140130,152736,4230,2073
OTP,0,20140130,152736,4230,327
OTP,0,20140130,152740,4229,282
OTP,0,20140130,152743,4227,609
OTP,0,20140130,152750,4230,25
OTP,0,20140130,152857,4225,200
OTP,0,20140130,152945,4226,20
OTP,0,20140130,152945,4228,80
OTP,0,20140130,152956,4221,100
OTP,0,20140130,153008,4228,1000
OTP,0,20140130,153033,4228,500
OTP,0,20140130,153044,4221,400
OTP,0,20140130,153044,4220,100
OTP,0,20140130,153209,4225,500
OTP,0,20140130,153211,4228,364
OTP,0,20140130,153211,4229,1350
